Price,Review Scores Rating,Neighbourhood ,Property Type,Room Type
50,100.0,Brooklyn,Apartment,Private room
72,91.0,Brooklyn,Apartment,Private room
76,80.0,Brooklyn,Apartment,Private room
75,100.0,Brooklyn,Apartment,Private room
68,89.0,Brooklyn,Apartment,Private room
69,100.0,Brooklyn,Apartment,Private room
135,92.0,Manhattan,Apartment,Private room
150,87.0,Manhattan,Apartment,Private room
42,100.0,Manhattan,Apartment,Private room
130,90.0,Manhattan,Apartment,Private room
88,90.0,Brooklyn,Apartment,Entire home/apt
299,95.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
159,60.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
120,95.0,Manhattan,Apartment,Entire home/apt
90,73.0,Manhattan,Apartment,Entire home/apt
135,95.0,Manhattan,Apartment,Entire home/apt
350,84.0,Manhattan,Apartment,Entire home/apt
90,92.0,Queens,Apartment,Entire home/apt
109,95.0,Brooklyn,Apartment,Private room
55,96.0,Brooklyn,Apartment,Private room
119,100.0,Manhattan,Apartment,Private room
90,100.0,Manhattan,Apartment,Private room
64,90.0,Manhattan,Apartment,Private room
55,100.0,Queens,Apartment,Private room
65,89.0,Queens,Apartment,Private room
65,83.0,Queens,House,Private room
230,100.0,Manhattan,Apartment,Entire home/apt
155,100.0,Manhattan,Apartment,Entire home/apt
101,95.0,Queens,Apartment,Entire home/apt
75,94.0,Brooklyn,Apartment,Private room
100,100.0,Manhattan,Apartment,Private room
65,84.0,Manhattan,Apartment,Private room
110,90.0,Manhattan,Apartment,Private room
150,80.0,Manhattan,Apartment,Private room
325,90.0,Brooklyn,Apartment,Entire home/apt
299,100.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
323,93.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
45,80.0,Brooklyn,Apartment,Private room
70,90.0,Brooklyn,House,Private room
60,100.0,Brooklyn,House,Private room
125,98.0,Manhattan,Apartment,Private room
85,95.0,Queens,House,Private room
145,93.0,Brooklyn,Apartment,Entire home/apt
285,83.0,Manhattan,Apartment,Entire home/apt
450,55.0,Manhattan,Apartment,Entire home/apt
450,100.0,Manhattan,Apartment,Entire home/apt
595,87.0,Manhattan,Apartment,Entire home/apt
200,100.0,Queens,Apartment,Entire home/apt
55,88.0,Brooklyn,Apartment,Private room
130,80.0,Manhattan,Apartment,Private room
75,98.0,Manhattan,Apartment,Private room
69,97.0,Queens,House,Private room
57,93.0,Queens,House,Private room
125,100.0,Brooklyn,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
240,100.0,Manhattan,Apartment,Entire home/apt
395,80.0,Manhattan,Apartment,Entire home/apt
400,100.0,Manhattan,Apartment,Entire home/apt
350,93.0,Manhattan,Apartment,Entire home/apt
70,40.0,Manhattan,Apartment,Entire home/apt
280,92.0,Manhattan,Loft,Entire home/apt
150,100.0,Brooklyn,Apartment,Private room
150,100.0,Manhattan,Apartment,Private room
60,82.0,Manhattan,Apartment,Private room
60,93.0,Manhattan,Apartment,Private room
65,100.0,Manhattan,Apartment,Private room
51,70.0,Brooklyn,Apartment,Shared room
125,79.0,Brooklyn,Apartment,Entire home/apt
126,92.0,Brooklyn,Apartment,Entire home/apt
200,88.0,Manhattan,Apartment,Entire home/apt
149,100.0,Manhattan,Apartment,Entire home/apt
72,90.0,Brooklyn,Apartment,Private room
99,97.0,Brooklyn,Apartment,Private room
94,96.0,Brooklyn,Apartment,Private room
85,90.0,Brooklyn,Apartment,Private room
190,98.0,Manhattan,Apartment,Private room
150,100.0,Manhattan,Apartment,Entire home/apt
200,90.0,Manhattan,Apartment,Entire home/apt
390,95.0,Manhattan,Apartment,Entire home/apt
85,93.0,Brooklyn,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
50,100.0,Queens,Bed & Breakfast,Private room
65,89.0,Queens,House,Private room
175,97.0,Brooklyn,Apartment,Entire home/apt
295,94.0,Manhattan,Apartment,Entire home/apt
125,86.0,Manhattan,Apartment,Entire home/apt
95,100.0,Queens,Apartment,Entire home/apt
90,87.0,Brooklyn,Apartment,Private room
60,67.0,Manhattan,Apartment,Private room
99,87.0,Manhattan,Apartment,Private room
110,100.0,Manhattan,Apartment,Private room
99,93.0,Manhattan,Apartment,Private room
88,100.0,Queens,House,Private room
300,95.0,Brooklyn,Apartment,Entire home/apt
160,100.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Manhattan,Apartment,Entire home/apt
27,100.0,Queens,Apartment,Private room
60,88.0,Queens,House,Private room
70,89.0,Queens,House,Private room
75,96.0,Queens,House,Private room
45,87.0,Queens,House,Private room
35,86.0,Queens,House,Private room
95,85.0,Brooklyn,Apartment,Entire home/apt
27,100.0,Brooklyn,House,Entire home/apt
180,100.0,Manhattan,Apartment,Entire home/apt
69,90.0,Brooklyn,Apartment,Private room
85,100.0,Brooklyn,Apartment,Private room
55,90.0,Brooklyn,House,Private room
40,80.0,Queens,House,Private room
40,100.0,Queens,House,Private room
55,80.0,Manhattan,Apartment,Shared room
199,94.0,Manhattan,Apartment,Entire home/apt
185,92.0,Manhattan,Apartment,Entire home/apt
140,95.0,Manhattan,Apartment,Entire home/apt
300,98.0,Manhattan,Apartment,Entire home/apt
250,95.0,Manhattan,Apartment,Entire home/apt
50,100.0,Brooklyn,Apartment,Private room
40,20.0,Brooklyn,Apartment,Private room
150,90.0,Manhattan,Apartment,Private room
75,93.0,Manhattan,Apartment,Private room
110,80.0,Manhattan,Apartment,Private room
250,95.0,Manhattan,Apartment,Entire home/apt
175,80.0,Manhattan,Apartment,Entire home/apt
184,90.0,Manhattan,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
200,95.0,Manhattan,Apartment,Entire home/apt
50,80.0,Brooklyn,Apartment,Private room
75,100.0,Brooklyn,Apartment,Private room
70,100.0,Brooklyn,Apartment,Private room
70,90.0,Brooklyn,Apartment,Private room
75,93.0,Manhattan,Apartment,Private room
225,97.0,Brooklyn,Apartment,Entire home/apt
347,88.0,Manhattan,Apartment,Entire home/apt
45,96.0,Brooklyn,Apartment,Private room
65,78.0,Brooklyn,Apartment,Private room
55,87.0,Brooklyn,Apartment,Private room
122,85.0,Manhattan,Apartment,Private room
184,98.0,Manhattan,Apartment,Private room
154,93.0,Manhattan,Apartment,Private room
119,91.0,Manhattan,Apartment,Private room
169,100.0,Manhattan,Apartment,Entire home/apt
172,98.0,Manhattan,Apartment,Entire home/apt
349,100.0,Manhattan,Apartment,Entire home/apt
45,70.0,Brooklyn,Apartment,Private room
100,100.0,Brooklyn,House,Private room
99,95.0,Manhattan,Apartment,Private room
199,90.0,Manhattan,Apartment,Private room
75,92.0,Queens,Apartment,Private room
50,100.0,Queens,House,Private room
150,85.0,Brooklyn,Apartment,Entire home/apt
200,96.0,Brooklyn,Apartment,Entire home/apt
249,87.0,Brooklyn,Townhouse,Entire home/apt
145,92.0,Manhattan,Apartment,Entire home/apt
205,100.0,Manhattan,Townhouse,Entire home/apt
150,40.0,Queens,Apartment,Entire home/apt
99,100.0,Manhattan,Apartment,Private room
250,100.0,Brooklyn,Apartment,Entire home/apt
120,87.0,Manhattan,Apartment,Entire home/apt
60,100.0,Brooklyn,Apartment,Private room
145,100.0,Manhattan,Apartment,Private room
120,87.0,Manhattan,Apartment,Private room
59,100.0,Queens,House,Private room
100,80.0,Brooklyn,Apartment,Entire home/apt
195,100.0,Brooklyn,Loft,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
140,96.0,Manhattan,Apartment,Entire home/apt
80,90.0,Brooklyn,House,Private room
75,100.0,Brooklyn,House,Private room
54,80.0,Manhattan,Apartment,Private room
142,96.0,Brooklyn,Apartment,Entire home/apt
142,94.0,Brooklyn,Apartment,Entire home/apt
142,87.0,Brooklyn,Apartment,Entire home/apt
100,94.0,Brooklyn,House,Entire home/apt
197,100.0,Manhattan,Apartment,Entire home/apt
75,100.0,Brooklyn,Apartment,Private room
120,83.0,Manhattan,Apartment,Private room
78,95.0,Manhattan,Apartment,Private room
95,92.0,Manhattan,Apartment,Private room
35,88.0,Queens,Apartment,Private room
115,100.0,Bronx,Apartment,Entire home/apt
105,60.0,Bronx,Apartment,Entire home/apt
110,93.0,Bronx,Townhouse,Entire home/apt
145,92.0,Brooklyn,Apartment,Entire home/apt
170,100.0,Brooklyn,Apartment,Entire home/apt
199,97.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
151,89.0,Manhattan,Apartment,Entire home/apt
85,100.0,Manhattan,Apartment,Entire home/apt
150,80.0,Manhattan,Apartment,Entire home/apt
130,80.0,Manhattan,Apartment,Entire home/apt
215,100.0,Manhattan,Apartment,Entire home/apt
190,90.0,Manhattan,Apartment,Entire home/apt
90,100.0,Manhattan,Apartment,Private room
65,87.0,Manhattan,Apartment,Private room
55,80.0,Manhattan,Apartment,Private room
60,89.0,Manhattan,Apartment,Shared room
165,93.0,Brooklyn,Apartment,Entire home/apt
140,90.0,Brooklyn,Apartment,Entire home/apt
350,95.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
105,90.0,Queens,Apartment,Entire home/apt
45,100.0,Manhattan,Apartment,Private room
143,89.0,Manhattan,Apartment,Private room
90,92.0,Manhattan,Apartment,Private room
130,91.0,Manhattan,Apartment,Private room
56,60.0,Manhattan,Apartment,Private room
150,97.0,Brooklyn,Apartment,Entire home/apt
80,76.0,Brooklyn,Apartment,Entire home/apt
250,80.0,Manhattan,Apartment,Entire home/apt
203,93.0,Manhattan,Apartment,Entire home/apt
249,95.0,Manhattan,Apartment,Entire home/apt
159,91.0,Manhattan,Apartment,Entire home/apt
60,80.0,Brooklyn,Apartment,Private room
65,20.0,Manhattan,Apartment,Private room
90,100.0,Queens,Apartment,Private room
50,100.0,Queens,Apartment,Shared room
299,100.0,Manhattan,Apartment,Entire home/apt
150,60.0,Manhattan,Apartment,Entire home/apt
333,100.0,Manhattan,Apartment,Entire home/apt
109,73.0,Manhattan,Apartment,Entire home/apt
135,94.0,Manhattan,Apartment,Entire home/apt
139,75.0,Manhattan,Apartment,Entire home/apt
150,93.0,Manhattan,Apartment,Entire home/apt
550,96.0,Manhattan,House,Entire home/apt
250,100.0,Manhattan,Apartment,Private room
50,94.0,Manhattan,Hut,Private room
200,80.0,Brooklyn,Apartment,Entire home/apt
65,89.0,Brooklyn,House,Entire home/apt
166,100.0,Brooklyn,House,Entire home/apt
198,100.0,Manhattan,Apartment,Entire home/apt
145,94.0,Manhattan,Apartment,Entire home/apt
65,60.0,Brooklyn,Apartment,Private room
75,100.0,Brooklyn,Apartment,Private room
118,96.0,Manhattan,Apartment,Private room
99,95.0,Manhattan,Apartment,Private room
145,90.0,Brooklyn,Apartment,Entire home/apt
190,92.0,Brooklyn,Apartment,Entire home/apt
69,100.0,Brooklyn,Apartment,Private room
115,95.0,Brooklyn,Apartment,Private room
40,96.0,Manhattan,Apartment,Shared room
125,100.0,Brooklyn,Apartment,Entire home/apt
198,97.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Brooklyn,Apartment,Entire home/apt
220,87.0,Manhattan,Apartment,Entire home/apt
239,90.0,Manhattan,Apartment,Entire home/apt
80,100.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
160,100.0,Queens,Apartment,Entire home/apt
115,85.0,Manhattan,Apartment,Private room
350,96.0,Brooklyn,Apartment,Entire home/apt
220,95.0,Manhattan,Apartment,Entire home/apt
400,90.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
94,100.0,Manhattan,Apartment,Entire home/apt
105,93.0,Queens,Apartment,Entire home/apt
80,90.0,Brooklyn,Apartment,Private room
125,92.0,Manhattan,Apartment,Private room
207,95.0,Brooklyn,Apartment,Entire home/apt
120,100.0,Brooklyn,Apartment,Entire home/apt
118,93.0,Manhattan,Apartment,Entire home/apt
140,76.0,Manhattan,Apartment,Entire home/apt
375,97.0,Manhattan,Apartment,Entire home/apt
85,100.0,Brooklyn,Apartment,Private room
99,88.0,Brooklyn,Apartment,Private room
56,100.0,Brooklyn,Apartment,Private room
65,100.0,Brooklyn,Apartment,Private room
47,83.0,Brooklyn,Apartment,Private room
150,100.0,Manhattan,Apartment,Private room
110,96.0,Manhattan,Apartment,Private room
50,80.0,Manhattan,Apartment,Shared room
65,100.0,Manhattan,Apartment,Shared room
159,90.0,Brooklyn,Apartment,Entire home/apt
146,84.0,Brooklyn,Apartment,Entire home/apt
150,80.0,Brooklyn,Apartment,Entire home/apt
245,100.0,Brooklyn,Apartment,Entire home/apt
500,87.0,Manhattan,Apartment,Entire home/apt
95,93.0,Manhattan,Apartment,Entire home/apt
45,97.0,Brooklyn,Apartment,Private room
66,90.0,Brooklyn,House,Private room
90,80.0,Brooklyn,House,Private room
75,85.0,Brooklyn,House,Private room
70,89.0,Manhattan,Apartment,Private room
95,100.0,Brooklyn,Apartment,Entire home/apt
148,100.0,Brooklyn,Apartment,Entire home/apt
200,98.0,Brooklyn,Apartment,Entire home/apt
189,93.0,Manhattan,Apartment,Entire home/apt
140,80.0,Manhattan,Apartment,Entire home/apt
180,95.0,Manhattan,Apartment,Entire home/apt
120,80.0,Queens,Apartment,Entire home/apt
142,80.0,Queens,Apartment,Entire home/apt
200,100.0,Queens,Apartment,Entire home/apt
49,100.0,Bronx,House,Private room
75,100.0,Brooklyn,Apartment,Private room
65,100.0,Queens,Apartment,Private room
85,100.0,Manhattan,Apartment,Shared room
120,87.0,Brooklyn,Apartment,Entire home/apt
150,97.0,Manhattan,Apartment,Entire home/apt
180,100.0,Manhattan,Apartment,Entire home/apt
135,60.0,Manhattan,Apartment,Entire home/apt
170,100.0,Manhattan,Apartment,Entire home/apt
110,93.0,Brooklyn,Apartment,Private room
50,96.0,Brooklyn,Apartment,Private room
45,100.0,Brooklyn,Apartment,Private room
75,97.0,Manhattan,Apartment,Private room
110,91.0,Manhattan,Apartment,Private room
75,93.0,Manhattan,Apartment,Private room
75,100.0,Queens,Apartment,Private room
235,98.0,Manhattan,Apartment,Entire home/apt
249,89.0,Manhattan,Apartment,Entire home/apt
100,100.0,Manhattan,Apartment,Entire home/apt
80,100.0,Brooklyn,Apartment,Private room
115,80.0,Manhattan,Apartment,Private room
60,100.0,Manhattan,Apartment,Shared room
199,80.0,Manhattan,Apartment,Entire home/apt
180,100.0,Manhattan,Apartment,Entire home/apt
395,100.0,Manhattan,Apartment,Entire home/apt
130,67.0,Manhattan,Apartment,Entire home/apt
129,100.0,Manhattan,Apartment,Entire home/apt
375,100.0,Manhattan,Apartment,Entire home/apt
169,89.0,Manhattan,Apartment,Entire home/apt
200,90.0,Queens,Apartment,Entire home/apt
75,98.0,Brooklyn,Apartment,Private room
116,93.0,Manhattan,Apartment,Private room
80,100.0,Manhattan,Apartment,Private room
80,100.0,Manhattan,Apartment,Private room
99,90.0,Manhattan,House,Private room
80,95.0,Queens,Apartment,Private room
75,100.0,Queens,House,Private room
30,92.0,Brooklyn,Apartment,Shared room
85,100.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Brooklyn,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
85,100.0,Manhattan,Apartment,Private room
100,80.0,Manhattan,Apartment,Private room
300,100.0,Manhattan,Apartment,Private room
350,100.0,Manhattan,Apartment,Private room
40,100.0,Queens,Apartment,Private room
170,90.0,Brooklyn,Apartment,Entire home/apt
550,96.0,Manhattan,Apartment,Entire home/apt
250,87.0,Manhattan,Apartment,Entire home/apt
450,93.0,Manhattan,Apartment,Entire home/apt
90,93.0,Manhattan,Apartment,Entire home/apt
48,83.0,Brooklyn,Apartment,Private room
75,93.0,Manhattan,Apartment,Private room
125,90.0,Manhattan,Apartment,Private room
90,90.0,Manhattan,Apartment,Private room
60,100.0,Manhattan,Apartment,Private room
267,100.0,Brooklyn,Apartment,Entire home/apt
245,90.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
189,72.0,Manhattan,Apartment,Entire home/apt
579,80.0,Manhattan,Apartment,Entire home/apt
180,71.0,Manhattan,Apartment,Entire home/apt
60,80.0,Brooklyn,Apartment,Private room
70,100.0,Manhattan,Apartment,Private room
115,97.0,Manhattan,Apartment,Private room
85,75.0,Brooklyn,Apartment,Entire home/apt
86,67.0,Brooklyn,Apartment,Entire home/apt
140,90.0,Manhattan,Apartment,Entire home/apt
70,50.0,Manhattan,Apartment,Entire home/apt
249,100.0,Manhattan,Apartment,Entire home/apt
195,87.0,Manhattan,Apartment,Private room
99,100.0,Manhattan,Apartment,Entire home/apt
155,100.0,Manhattan,Apartment,Entire home/apt
250,80.0,Manhattan,Apartment,Entire home/apt
650,100.0,Manhattan,House,Entire home/apt
125,95.0,Brooklyn,Apartment,Private room
70,100.0,Manhattan,Apartment,Private room
175,98.0,Manhattan,House,Private room
175,95.0,Manhattan,Other,Private room
110,80.0,Brooklyn,Apartment,Entire home/apt
120,80.0,Brooklyn,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
117,60.0,Manhattan,Apartment,Entire home/apt
125,90.0,Manhattan,Apartment,Entire home/apt
155,80.0,Manhattan,Apartment,Private room
90,100.0,Manhattan,Apartment,Private room
110,93.0,Manhattan,Apartment,Private room
135,80.0,Manhattan,Loft,Private room
135,90.0,Manhattan,Apartment,Entire home/apt
250,97.0,Manhattan,Apartment,Entire home/apt
235,92.0,Manhattan,Apartment,Entire home/apt
349,100.0,Manhattan,Apartment,Entire home/apt
80,60.0,Manhattan,Apartment,Entire home/apt
80,80.0,Manhattan,Apartment,Entire home/apt
110,89.0,Manhattan,Apartment,Private room
85,80.0,Manhattan,Apartment,Private room
150,100.0,Brooklyn,Apartment,Entire home/apt
70,94.0,Brooklyn,Apartment,Private room
70,90.0,Brooklyn,Apartment,Private room
99,100.0,Manhattan,Apartment,Private room
125,78.0,Manhattan,Apartment,Private room
115,70.0,Manhattan,Apartment,Private room
130,80.0,Manhattan,Apartment,Private room
699,91.0,Manhattan,Apartment,Entire home/apt
799,80.0,Manhattan,Apartment,Entire home/apt
150,95.0,Manhattan,Apartment,Entire home/apt
80,100.0,Manhattan,Apartment,Entire home/apt
30,60.0,Brooklyn,Apartment,Private room
65,87.0,Manhattan,Apartment,Shared room
150,89.0,Brooklyn,Apartment,Entire home/apt
395,100.0,Brooklyn,House,Entire home/apt
195,100.0,Manhattan,Apartment,Entire home/apt
233,95.0,Manhattan,Apartment,Entire home/apt
125,87.0,Manhattan,Apartment,Entire home/apt
80,100.0,Manhattan,Apartment,Entire home/apt
170,76.0,Manhattan,Apartment,Entire home/apt
100,100.0,Manhattan,Apartment,Private room
60,90.0,Queens,Apartment,Private room
175,95.0,Brooklyn,Apartment,Entire home/apt
295,100.0,Manhattan,Apartment,Entire home/apt
300,100.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
130,100.0,Manhattan,Apartment,Entire home/apt
225,50.0,Queens,Apartment,Entire home/apt
110,94.0,Brooklyn,Apartment,Private room
110,95.0,Brooklyn,Apartment,Private room
110,83.0,Brooklyn,Apartment,Private room
110,90.0,Brooklyn,Apartment,Private room
110,88.0,Brooklyn,Apartment,Private room
35,90.0,Brooklyn,Apartment,Private room
80,90.0,Brooklyn,Apartment,Private room
69,93.0,Brooklyn,Apartment,Private room
40,100.0,Brooklyn,Apartment,Private room
99,88.0,Manhattan,Apartment,Private room
75,100.0,Queens,Apartment,Private room
150,100.0,Brooklyn,Apartment,Entire home/apt
250,97.0,Manhattan,Apartment,Entire home/apt
90,100.0,Brooklyn,Apartment,Private room
65,100.0,Brooklyn,Loft,Private room
92,97.0,Manhattan,Apartment,Private room
70,90.0,Manhattan,Apartment,Private room
85,96.0,Brooklyn,Apartment,Entire home/apt
95,96.0,Brooklyn,Apartment,Entire home/apt
110,89.0,Brooklyn,Apartment,Entire home/apt
185,80.0,Manhattan,Apartment,Entire home/apt
180,94.0,Manhattan,Apartment,Entire home/apt
140,100.0,Queens,Apartment,Entire home/apt
40,40.0,Brooklyn,Apartment,Private room
55,80.0,Brooklyn,Loft,Private room
70,100.0,Queens,Apartment,Private room
150,100.0,Manhattan,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
150,80.0,Manhattan,Apartment,Entire home/apt
430,93.0,Manhattan,Apartment,Entire home/apt
499,100.0,Manhattan,Apartment,Entire home/apt
151,80.0,Manhattan,Apartment,Entire home/apt
250,80.0,Manhattan,Apartment,Entire home/apt
229,80.0,Manhattan,Apartment,Entire home/apt
399,97.0,Manhattan,Loft,Entire home/apt
120,100.0,Manhattan,Apartment,Private room
45,100.0,Manhattan,Apartment,Private room
299,100.0,Manhattan,Apartment,Private room
60,100.0,Manhattan,Apartment,Private room
60,100.0,Manhattan,Apartment,Private room
99,90.0,Manhattan,Loft,Private room
75,90.0,Queens,Apartment,Private room
75,90.0,Queens,Apartment,Private room
50,94.0,Queens,House,Private room
175,100.0,Brooklyn,Apartment,Entire home/apt
135,100.0,Brooklyn,Apartment,Entire home/apt
199,100.0,Manhattan,Apartment,Entire home/apt
300,100.0,Manhattan,Apartment,Entire home/apt
130,87.0,Manhattan,Apartment,Entire home/apt
175,96.0,Manhattan,Apartment,Entire home/apt
140,100.0,Queens,Apartment,Entire home/apt
99,80.0,Queens,Apartment,Entire home/apt
81,100.0,Brooklyn,Apartment,Private room
99,65.0,Manhattan,Apartment,Private room
65,100.0,Manhattan,Apartment,Private room
120,84.0,Manhattan,Apartment,Private room
70,91.0,Manhattan,Apartment,Private room
125,100.0,Manhattan,House,Private room
85,98.0,Queens,Apartment,Private room
45,87.0,Queens,Apartment,Private room
175,100.0,Manhattan,Apartment,Entire home/apt
135,20.0,Queens,Apartment,Entire home/apt
63,90.0,Brooklyn,Apartment,Private room
70,100.0,Brooklyn,House,Private room
150,100.0,Manhattan,Apartment,Private room
60,90.0,Manhattan,Apartment,Private room
70,90.0,Manhattan,Apartment,Shared room
200,92.0,Brooklyn,Apartment,Entire home/apt
480,100.0,Manhattan,Apartment,Entire home/apt
385,98.0,Manhattan,Apartment,Entire home/apt
110,100.0,Queens,Apartment,Entire home/apt
51,83.0,Bronx,Apartment,Private room
120,100.0,Brooklyn,Apartment,Private room
90,93.0,Manhattan,Apartment,Private room
100,100.0,Manhattan,Apartment,Private room
99,93.0,Manhattan,Apartment,Private room
60,83.0,Queens,Apartment,Private room
250,100.0,Manhattan,Apartment,Entire home/apt
75,100.0,Manhattan,Apartment,Entire home/apt
55,100.0,Brooklyn,Apartment,Private room
50,100.0,Brooklyn,Apartment,Private room
145,100.0,Manhattan,Apartment,Private room
70,93.0,Manhattan,Apartment,Private room
60,95.0,Manhattan,Apartment,Private room
70,85.0,Brooklyn,Apartment,Entire home/apt
160,95.0,Manhattan,Apartment,Entire home/apt
420,89.0,Manhattan,Apartment,Entire home/apt
499,88.0,Manhattan,Apartment,Entire home/apt
85,83.0,Manhattan,Apartment,Entire home/apt
250,80.0,Manhattan,Apartment,Entire home/apt
188,97.0,Manhattan,House,Entire home/apt
70,87.0,Brooklyn,Loft,Private room
60,96.0,Manhattan,Apartment,Private room
111,98.0,Manhattan,House,Private room
90,92.0,Manhattan,Apartment,Shared room
175,90.0,Brooklyn,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
120,100.0,Brooklyn,Apartment,Private room
49,92.0,Brooklyn,House,Private room
50,100.0,Queens,Apartment,Private room
74,84.0,Brooklyn,Apartment,Entire home/apt
255,100.0,Brooklyn,Apartment,Entire home/apt
180,85.0,Brooklyn,Apartment,Entire home/apt
112,100.0,Manhattan,Apartment,Entire home/apt
205,88.0,Manhattan,Apartment,Entire home/apt
140,94.0,Manhattan,Apartment,Entire home/apt
400,100.0,Manhattan,Townhouse,Entire home/apt
200,98.0,Queens,House,Entire home/apt
65,67.0,Brooklyn,Apartment,Private room
55,100.0,Brooklyn,Apartment,Private room
110,96.0,Manhattan,Apartment,Private room
225,98.0,Brooklyn,Apartment,Entire home/apt
120,87.0,Brooklyn,Apartment,Entire home/apt
65,100.0,Queens,Apartment,Entire home/apt
85,79.0,Queens,Apartment,Entire home/apt
33,83.0,Bronx,Apartment,Private room
72,98.0,Brooklyn,Apartment,Private room
95,91.0,Manhattan,Apartment,Private room
75,80.0,Manhattan,Apartment,Private room
70,80.0,Manhattan,Apartment,Private room
90,85.0,Queens,Apartment,Private room
61,71.0,Queens,Apartment,Private room
180,100.0,Brooklyn,Apartment,Entire home/apt
125,100.0,Brooklyn,Apartment,Entire home/apt
225,84.0,Manhattan,Apartment,Entire home/apt
180,97.0,Manhattan,Apartment,Entire home/apt
275,91.0,Manhattan,Apartment,Entire home/apt
120,100.0,Manhattan,Apartment,Entire home/apt
40,80.0,Brooklyn,Apartment,Private room
105,100.0,Manhattan,Apartment,Private room
120,90.0,Manhattan,Apartment,Private room
150,80.0,Manhattan,Apartment,Private room
60,96.0,Manhattan,Apartment,Private room
70,93.0,Queens,Apartment,Private room
130,89.0,Manhattan,Apartment,Shared room
350,99.0,Brooklyn,Apartment,Entire home/apt
105,100.0,Brooklyn,Apartment,Entire home/apt
115,90.0,Brooklyn,Apartment,Entire home/apt
125,100.0,Manhattan,Apartment,Entire home/apt
250,90.0,Manhattan,Apartment,Entire home/apt
135,92.0,Manhattan,Apartment,Entire home/apt
239,95.0,Manhattan,Apartment,Entire home/apt
90,96.0,Queens,Apartment,Entire home/apt
90,97.0,Brooklyn,Apartment,Private room
100,100.0,Brooklyn,Apartment,Private room
103,89.0,Manhattan,Apartment,Private room
89,100.0,Manhattan,Apartment,Private room
62,94.0,Queens,Apartment,Private room
250,92.0,Brooklyn,Apartment,Entire home/apt
249,87.0,Manhattan,Apartment,Entire home/apt
195,100.0,Manhattan,Apartment,Entire home/apt
209,87.0,Manhattan,Apartment,Entire home/apt
360,98.0,Manhattan,Loft,Entire home/apt
100,93.0,Manhattan,Apartment,Private room
110,96.0,Manhattan,Apartment,Private room
70,76.0,Manhattan,Apartment,Private room
55,40.0,Manhattan,Apartment,Shared room
300,92.0,Brooklyn,Apartment,Entire home/apt
225,98.0,Manhattan,Apartment,Entire home/apt
300,100.0,Manhattan,Apartment,Entire home/apt
300,100.0,Manhattan,Apartment,Entire home/apt
85,100.0,Manhattan,Apartment,Entire home/apt
155,100.0,Queens,Apartment,Private room
260,100.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
90,100.0,Manhattan,Apartment,Entire home/apt
125,100.0,Manhattan,Apartment,Entire home/apt
89,100.0,Brooklyn,Apartment,Private room
220,87.0,Manhattan,Apartment,Entire home/apt
230,92.0,Manhattan,Apartment,Entire home/apt
199,82.0,Manhattan,Apartment,Entire home/apt
189,80.0,Manhattan,Apartment,Entire home/apt
199,100.0,Manhattan,Apartment,Entire home/apt
199,70.0,Manhattan,Apartment,Entire home/apt
189,90.0,Manhattan,Apartment,Entire home/apt
195,93.0,Manhattan,Apartment,Entire home/apt
275,91.0,Manhattan,Apartment,Entire home/apt
105,100.0,Manhattan,Apartment,Private room
90,89.0,Manhattan,Apartment,Private room
90,87.0,Manhattan,Apartment,Private room
120,93.0,Manhattan,Apartment,Private room
120,89.0,Manhattan,Apartment,Private room
60,93.0,Queens,House,Private room
55,93.0,Queens,House,Private room
49,98.0,Queens,House,Private room
165,80.0,Brooklyn,Apartment,Entire home/apt
125,100.0,Brooklyn,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
